"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"163","EPA_Region","1","NCCA_BI_Status","Poor",13,11.2122527386758,3.48133776774612,4.38895609587431,18.0355493814772,443.275188636312,139.314858684486,170.223083103433,716.327294169192
"164","EPA_Region","1","NCCA_BI_Status","Missing",18,19.6090455025945,4.23848155151873,11.3017743124803,27.9163166927087,775.241474370048,178.559504427889,425.271276594066,1125.21167214603
"165","EPA_Region","1","NCCA_BI_Status","Total",110,100,0,100,100,3953.48908883645,188.962484376838,3583.12942502863,4323.84875264426
"166","EPA_Region","2","NCCA_BI_Status","Good",59,50.5965247399007,4.76133229630419,41.2644849207171,59.9285645590843,1186.85869839631,120.703395234712,950.284390924573,1423.43300586805
"167","EPA_Region","2","NCCA_BI_Status","Fair",6,2.84874830850279,1.19664473117618,0.50336773310786,5.19412888389772,66.8239909137869,27.9457028160726,12.0514198716251,121.596561955949
"168","EPA_Region","2","NCCA_BI_Status","Poor",31,23.4798035014028,4.33941454870084,14.97470727196,31.9848997308456,550.773183840824,103.932147992615,347.069916939411,754.476450742236
"169","EPA_Region","2","NCCA_BI_Status","Missing",41,23.0749234501938,2.81703317229787,17.5536398892353,28.5962070111522,541.27578430489,69.3144812252784,405.421897496266,677.129671113513
"170","EPA_Region","2","NCCA_BI_Status","Total",137,100,0,100,100,2345.73165745581,87.5787894551081,2174.08038431418,2517.38293059744
"171","EPA_Region","3","NCCA_BI_Status","Good",38,54.363888044416,5.69816495295955,43.1956899586469,65.5320861301851,2884.02689234305,325.450299003849,2246.15602753771,3521.89775714838
"172","EPA_Region","3","NCCA_BI_Status","Poor",30,39.5227452102372,5.5597024563755,28.6259286309824,50.4195617894921,2096.69808664935,331.681126130643,1446.6150250816,2746.7811482171
"173","EPA_Region","3","NCCA_BI_Status","Missing",6,6.11336674534681,2.47960515888311,1.2534299380562,10.9733035526374,324.316650824,130.443849494758,68.6514038095112,579.981897838489
"174","EPA_Region","3","NCCA_BI_Status","Total",74,100,0,100,100,5305.0416298164,283.325458582226,4749.73393509194,5860.34932454086
"175","EPA_Region","4","NCCA_BI_Status","Good",127,75.8218532853316,2.98092912698708,69.9793395559705,81.6643670146928,6999.24600422054,527.175492390086,5966.0010256038,8032.49098283728
"176","EPA_Region","4","NCCA_BI_Status","Fair",32,12.8907951352647,2.31435058702309,8.35475133710031,17.4268389334291,1189.97152446526,204.31905860362,789.513528247031,1590.42952068348
"177","EPA_Region","4","NCCA_BI_Status","Poor",23,10.5372943403618,2.24952572360159,6.12830493980631,14.9462837409174,972.715808324108,207.136198426869,566.736319512903,1378.69529713531
"178","EPA_Region","4","NCCA_BI_Status","Missing",3,0.75005723904182,0.464578710746125,0,1.66061478008828,69.2390769392572,42.7087396018611,0,152.946668384004
"179","EPA_Region","4","NCCA_BI_Status","Total",185,100,0,100,100,9231.17241394916,482.042912607905,8286.38566623488,10175.9591616634
"180","EPA_Region","5","NCCA_BI_Status","Good",82,20.9871432275312,2.66907500381319,15.7558523480213,26.2184341070412,1214.89584940319,160.146589586609,901.014301566515,1528.77739723986
"181","EPA_Region","5","NCCA_BI_Status","Fair",36,12.1969983491415,1.90339146064368,8.46641963779883,15.9275770604842,706.055250536004,110.092318488357,490.278271324311,921.832229747697
"182","EPA_Region","5","NCCA_BI_Status","Poor",65,17.9595446815707,2.44646511180933,13.1645611729906,22.7545281901507,1039.63536410181,148.875067763056,747.845593090261,1331.42513511336
"183","EPA_Region","5","NCCA_BI_Status","Missing",139,48.8563137417566,2.94054877366569,43.0929440505884,54.6196834329247,2828.17590457651,219.720433492888,2397.53176826292,3258.8200408901
"184","EPA_Region","5","NCCA_BI_Status","Total",322,100,0,100,100,5788.76236861752,243.997641557224,5310.53577885264,6266.98895838239
"185","EPA_Region","6","NCCA_BI_Status","Good",76,51.4009765681038,3.47217143147121,44.5956456142713,58.2063075219362,3393.39315494294,252.650580278085,2898.20711692475,3888.57919296113
"186","EPA_Region","6","NCCA_BI_Status","Fair",34,23.6324126558819,3.64193044367536,16.4943601520783,30.7704651596856,1560.16622048033,241.255478829549,1087.31417090145,2033.01827005922
"187","EPA_Region","6","NCCA_BI_Status","Poor",27,20.0504328075427,2.94628130449159,14.2758275624155,25.8250380526699,1323.69083207224,202.067716395315,927.645385499167,1719.73627864531
"188","EPA_Region","6","NCCA_BI_Status","Missing",5,4.91617796847155,1.9234860450507,1.1462145954068,8.6861413415363,324.55657033265,127.708318321871,74.2528658956047,574.860274769694
"189","EPA_Region","6","NCCA_BI_Status","Total",142,100,0,100,100,6601.80677782816,205.759587413254,6198.52539702436,7005.08815863196
"190","EPA_Region","9","NCCA_BI_Status","Good",50,84.473428662542,4.6623597608301,75.3353714483462,93.6114858767378,478.270113405675,37.405963484683,404.955772168675,551.584454642674
"191","EPA_Region","9","NCCA_BI_Status","Fair",3,6.76050897882938,3.63415485384914,0,13.8833216066151,38.2765260884761,20.5514595955841,0,78.556646725551
"192","EPA_Region","9","NCCA_BI_Status","Poor",5,6.5329682250219,3.27134650421342,0.121246895812591,12.9446895542312,36.988240010227,18.4293104187197,0.867455329627674,73.1090246908264
"193","EPA_Region","9","NCCA_BI_Status","Missing",2,2.23309413360672,1.59943783767784,0,5.3679346909659,12.6432915229736,9.04196987711908,0,30.3652268314231
"194","EPA_Region","9","NCCA_BI_Status","Total",60,100,0,100,100,566.178171027351,27.4474339052118,512.382189105093,619.97415294961
"195","EPA_Region","10","NCCA_BI_Status","Good",48,66.5035149741891,8.21890689850004,50.3947534608413,82.612276487537,1071.73639406383,139.063054349511,799.177815958649,1344.29497216901
"196","EPA_Region","10","NCCA_BI_Status","Fair",8,4.80633414907958,2.46597088797568,0,9.63954827643617,77.4564055990063,38.7296506894714,1.54768511382548,153.365126084187
"197","EPA_Region","10","NCCA_BI_Status","Poor",6,1.63225575175634,0.52273404736608,0.607715845425971,2.65679565808671,26.3045929866448,7.85596976641264,10.9071751808405,41.7020107924491
"198","EPA_Region","10","NCCA_BI_Status","Missing",12,27.0578951249749,8.22053659999387,10.9459394553936,43.1698507945563,436.051101410996,162.284807367468,117.978723732738,754.123479089254
"199","EPA_Region","10","NCCA_BI_Status","Total",74,100,0,100,100,1611.54849406047,181.530916982132,1255.75443469497,1967.34255342598
